customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,IntrntSrvc_DSL,IntrntSrvc_FiberOptic,IntrntSrvc_No,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Monthly,Contract_OneYear,Contract_TwoYear,PaperlessBilling,PayMthd_BankTransfer,PayMthd_CreditCard,PayMthd_ElectronicCheck,PayMthd_MailedCheck,MonthlyCharges,TotalCharges,Churn
6712-OAWRH,0,1,0,0,26,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,91.25,2352.0,1
6278-FEPBZ,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.25,186.1,0
4280-DLSHD,1,0,1,0,8,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,54.75,445.8,0
1508-DFXCU,1,0,0,0,12,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,81.44,912.0,0
8614-VGMMV,0,0,0,0,15,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,49.1,679.5,1
7868-BGSZA,1,0,1,0,43,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,80.2,3582.0,0
2800-QQUSO,1,0,0,0,42,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,100.3,4224.0,0
2930-UOTMB,0,0,0,0,31,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,65.25,1994.0,1
7973-DZRKH,0,0,0,1,66,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,90.94,5932.0,0
5914-DVBWJ,0,1,0,0,18,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,85.44,1506.0,1
7698-YFGEZ,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.0,20.0,0
2533-QVMSK,1,0,1,0,61,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,94.1,5640.0,1
9773-PEQBZ,1,0,0,0,10,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,79.9,797.0,0
8644-XLFBW,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,71.6,71.6,1
0650-BWOZN,0,1,0,0,18,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,73.56,1359.0,0
8625-AZYZY,1,0,1,0,24,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,104.6,2542.0,1
7785-RDVIG,0,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19.3,54.7,0
9602-WCXPI,1,0,0,0,50,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20.16,989.0,0
2903-YYTBW,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,44.56,44.56,0
3620-MWJNE,1,0,0,0,2,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,54.44,87.3,0
8573-JGCZW,1,0,0,0,17,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,19.66,351.5,0
6837-HAEVO,1,0,1,1,69,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,105.0,7296.0,0
6701-YVNQG,1,0,1,0,72,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,88.7,6300.0,0
9306-CPCBC,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,74.25,210.2,1
4304-XUMGI,1,1,1,1,50,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,75.1,3822.0,0
9504-YAZWB,0,0,0,0,53,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20.25,1048.0,0
8819-ZBYNA,0,0,1,0,58,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,109.1,6390.0,0
6174-NRBTZ,1,0,0,0,46,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,30.75,1489.0,0
9481-IEBZY,1,1,1,0,72,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,112.9,8060.0,0
1833-VGRUM,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,74.2,74.2,1
6137-NICCO,0,0,1,1,6,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,94.06,519.0,0
9065-ZCPQX,1,0,1,0,72,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,78.9,5764.0,0
6402-EJMWF,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,55.3,238.5,0
3620-EHIMZ,0,0,1,1,52,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19.34,1032.0,0
6870-ECSHE,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.45,34.8,0
8747-UDCOI,0,0,1,0,65,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,19.34,1320.0,0
8374-XGEJJ,1,1,1,0,43,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,101.0,4388.0,1
2656-TABEH,1,0,1,0,4,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,100.2,420.2,1
6946-LMSQS,1,1,1,0,25,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,89.06,2178.0,1
4626-OZDTJ,0,0,1,0,51,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,78.6,3950.0,0
9169-BSVIN,1,0,0,0,12,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,74.75,827.0,0
2325-ZUSFD,0,0,1,1,57,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,70.1,3914.0,1
8194-PEEBY,0,0,1,1,24,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.9,533.5,0
6872-HXFNF,0,0,1,0,64,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,58.34,3756.0,0
3932-CMDTD,0,0,0,0,4,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,105.6,444.0,1
7714-YXSMB,0,0,0,0,26,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,100.5,2600.0,0
8387-UGUSU,0,0,1,1,15,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.05,284.2,0
1080-BWSYE,1,1,1,0,64,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,25.66,1741.0,0
4039-HEUNW,1,1,1,0,36,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,96.5,3436.0,1
1194-HVAIF,0,0,1,0,27,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,95.0,2462.0,0
0812-WUPTB,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,70.9,70.9,1
3594-UVONA,0,0,0,0,35,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,85.94,3110.0,1
0004-TLHLJ,1,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,73.9,280.8,1
1767-TGTKO,0,0,1,1,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,45.44,411.8,0
8439-LTUGF,1,0,0,0,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20.0,198.6,0
8805-JNRAZ,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,49.2,103.7,0
5089-IFSDP,0,0,1,0,58,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,109.44,6144.0,1
6418-HNFED,1,0,1,0,51,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,83.25,4090.0,0
0206-OYVOC,0,0,1,1,46,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,19.25,864.0,0
7291-CDTMJ,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,19.66,19.66,0
7128-GGCNO,1,0,0,0,46,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,72.8,3250.0,0
0237-YFUTL,0,0,1,0,50,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,109.6,5404.0,0
7691-KGKGP,1,0,1,1,53,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,65.0,3364.0,0
6710-HSJRD,1,0,1,0,61,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,114.1,7132.0,0
3675-EQOZA,1,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.66,93.56,0
0840-DCNZE,1,0,0,0,47,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,86.94,4140.0,0
1732-FEKLD,0,0,0,0,54,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,94.75,5120.0,0
9862-KJTYK,1,0,0,1,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,25.34,566.0,0
0479-HMSWA,0,0,0,1,26,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,105.44,2716.0,0
5854-KSRBJ,1,0,1,1,70,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25.4,1782.0,0
0365-BZUWY,1,0,1,0,17,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,102.56,1742.0,0
4817-VYYWS,0,0,0,0,30,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,100.2,2984.0,1
5701-SVCWR,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24.0,24.0,0
3129-AAQOU,0,0,1,1,19,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25.6,486.0,0
4922-CVPDX,0,0,1,0,26,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,73.5,1906.0,0
1396-QWFBJ,0,0,1,1,21,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,74.06,1566.0,1
1357-BIJKI,1,0,1,0,50,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,98.25,4860.0,0
1099-BTKWT,0,0,1,0,68,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,54.4,3724.0,0
5299-SJCZT,1,0,0,0,3,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,101.56,298.2,1
2018-PZKMU,1,0,1,1,9,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,103.1,970.5,0
7340-KEFQE,0,0,1,1,51,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,34.2,1782.0,0
4570-QHXHL,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,43.75,405.8,0
2403-BCASL,1,1,1,1,41,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,111.94,4536.0,1
7392-YYPYJ,1,0,0,0,22,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,100.6,2416.0,0
2898-LSJGD,0,0,1,1,21,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,55.94,1157.0,1
2223-GDSHL,1,0,1,1,71,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,116.06,8296.0,0
7359-PTSXY,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,45.75,45.75,1
9470-RTWDV,1,0,1,1,26,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,82.0,2084.0,0
2176-OSJUV,1,0,1,0,71,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,65.1,4680.0,0
9348-YVOMK,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,44.8,176.2,0
8104-OSKWT,0,0,0,0,12,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,79.8,1001.0,0
4521-YEEHE,0,0,1,0,18,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,88.9,1595.0,0
4090-KPJIP,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,74.94,212.4,0
3786-WOVKF,0,1,1,0,72,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,106.9,7676.0,0
4503-BDXBD,1,0,0,0,11,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,74.94,815.5,1
6086-ESGRL,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,80.1,80.1,1
2592-HODOV,1,0,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19.3,259.8,0
3886-CERTZ,0,0,1,0,72,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,109.25,8108.0,1
7995-ZHHNZ,1,0,1,0,42,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,56.1,2386.0,0
3824-RHKVR,0,0,0,0,17,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.7,340.2,0
5816-SCGFC,0,1,0,0,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,51.3,419.2,0
5989-AXPUC,0,0,1,0,68,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,118.6,7990.0,0
4979-HPRFL,1,0,1,1,56,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,24.16,1402.0,0
8590-OHDIW,0,0,1,1,38,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.3,749.5,0
8015-IHCGW,0,0,1,1,72,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,115.5,8424.0,0
2332-TODQS,0,0,0,0,48,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,25.05,1172.0,0
9278-VZKCD,0,1,1,0,52,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,109.1,5650.0,0
8008-OTEZX,0,0,1,1,35,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.66,709.0,0
2773-OVBPK,1,0,1,0,67,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,111.3,7570.0,0
5999-LCXAO,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,29.9,29.9,0
5206-XZZQI,1,0,0,0,53,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,80.6,4348.0,0
4803-LBYPN,1,0,1,1,34,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,20.8,636.0,0
5759-RCVCB,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,35.2,108.94,1
6372-RFVNS,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,78.8,78.8,1
2139-FQHLM,1,0,0,0,19,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,89.94,1682.0,0
8261-GWDBQ,0,1,1,0,60,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,116.06,6924.0,0
1093-YSWCA,1,0,0,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.55,223.1,0
8938-UMKPI,0,0,0,0,47,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,106.4,5130.0,1
0991-BRRFB,1,0,0,0,18,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,49.4,875.0,1
3882-IYOIJ,0,0,1,1,60,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,115.25,6760.0,0
8749-TZYEC,1,0,1,0,72,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24.8,1874.0,0
1755-FZQEC,1,0,0,0,39,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.9,791.0,0
3115-JPJDD,0,0,1,0,59,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,81.25,4640.0,0
5600-KTXFM,1,0,1,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,69.94,143.9,0
3871-IKPYH,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,69.1,69.1,1
6319-IEJWJ,1,0,1,1,20,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,90.2,1777.0,1
9025-AOMKI,0,0,0,0,6,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,93.56,536.5,1
6339-TBELP,1,0,0,0,71,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,86.4,6172.0,0
7964-YESJC,0,0,1,0,24,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,66.3,1559.0,0
6173-GOLSU,1,1,1,0,67,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,94.6,6080.0,0
5275-SQEIZ,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,80.9,80.9,1
7716-YTYHG,0,0,1,1,48,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,82.06,4030.0,1
9938-ZREHM,0,0,1,0,37,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,72.1,2658.0,0
7950-XWOVN,1,0,0,0,11,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,34.7,383.5,0
4390-KYULV,1,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20.55,51.16,1
4647-MUZON,0,0,1,0,18,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,95.94,1746.0,0
9702-AIUJO,1,0,1,1,50,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,44.8,2230.0,0
8849-PRIQJ,0,0,1,1,67,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,109.4,7280.0,0
8851-RAGOV,0,0,1,0,25,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,71.06,1838.0,0
1304-NECVQ,0,1,0,0,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,78.56,149.5,1
5396-IZEPB,1,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19.7,180.8,0
1729-VLAZJ,0,0,0,1,10,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,40.25,411.5,0
8285-ABVLB,0,0,1,0,70,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.84,1328.0,0
0701-TJSEF,1,0,0,0,9,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,68.25,577.0,0
5712-VBOXD,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20.16,68.44,0
6629-LADHQ,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,50.94,123.06,0
8945-GRKHX,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,78.6,78.6,1
1559-DTODC,1,0,0,0,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,25.16,468.2,0
4797-MIWUM,1,0,1,1,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,20.25,174.8,0
6959-UWKHF,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,42.9,42.9,1
8720-RQSBJ,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,44.0,44.0,0
4537-CIBHB,0,0,1,1,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,20.25,172.4,0
3815-SLMEF,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,34.25,139.4,1
5154-VEKBL,0,0,0,0,9,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,58.5,540.0,1
4324-AHJKS,0,0,0,0,5,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,55.8,300.5,0
4355-CVPVS,0,0,1,1,56,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,88.9,4970.0,0
4495-LHSSK,0,0,0,1,18,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,57.66,992.5,0
5655-JSMZM,1,1,0,0,49,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,96.2,4720.0,1
5915-ANOEI,1,0,1,0,70,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,79.1,5536.0,0
9861-PDSZP,0,0,0,0,72,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,108.06,7810.0,0
4505-EXZHB,0,1,0,0,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,74.4,434.0,1
7225-CBZPL,1,1,1,0,17,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,94.8,1564.0,0
6704-UTUKK,1,0,1,0,29,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,45.9,1332.0,0
4587-VVTOX,0,0,1,0,6,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,105.3,545.0,1
2019-HDCZY,1,0,1,0,63,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,102.6,6296.0,0
4652-NNHNY,1,0,1,0,16,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,73.9,1284.0,1
8788-DOXSU,1,0,0,0,59,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,61.34,3646.0,0
7404-JLKQG,0,0,0,0,3,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,57.56,161.5,0
7421-ZLUPA,0,0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,29.25,227.0,0
8972-HJWNV,0,1,1,0,7,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,84.56,647.0,1
3274-NSDWE,0,0,0,0,68,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,19.6,1442.0,0
2632-IVXVF,0,0,1,1,68,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,111.75,7510.0,0
3692-JHONH,0,1,1,0,52,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,106.5,5620.0,0
8915-NNTRC,1,0,1,1,72,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,107.7,7920.0,0
5914-GXMDA,0,0,1,0,32,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19.3,593.0,0
7463-IFMQU,0,0,1,0,72,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.05,1424.0,0
2920-RNCEZ,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,69.94,69.94,0
2541-YGPKE,1,0,1,1,42,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,63.7,2764.0,0
8515-OCTJS,0,0,0,0,25,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,24.75,692.0,1
5382-TEMLV,1,0,0,0,45,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,50.9,2298.0,0
3441-CGZJH,0,0,1,1,43,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,60.4,2640.0,0
9592-ERDKV,1,0,1,0,37,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,79.25,2912.0,0
2860-RANUS,0,1,0,0,20,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,85.8,1728.0,1
5261-QSHQM,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,24.45,86.6,1
4778-IZARL,1,0,1,0,63,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,110.1,6704.0,0
0432-CAJZV,1,0,0,0,3,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,90.7,237.6,0
7008-LZVOZ,1,0,1,1,66,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,25.3,1672.0,0
8868-WOZGU,1,0,0,0,28,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,105.7,2980.0,1
1200-TUZHR,0,1,0,0,8,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,85.2,696.0,0
9365-CSLBQ,1,0,0,1,71,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,24.34,1655.0,0
1334-FJSVR,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,24.25,24.25,1
5884-FBCTL,0,0,1,1,72,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,25.1,1858.0,0
7130-CTCUS,1,1,1,0,16,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,54.56,825.0,0
6242-FEGFD,1,0,1,0,66,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,96.6,6424.0,0
7625-XCQRH,0,0,0,0,11,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,76.5,838.0,1
6194-HBGQN,1,0,0,0,51,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,81.1,4130.0,0
7634-WSWDB,0,0,0,1,8,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,38.5,330.8,0
6986-IXNDM,1,0,0,0,14,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,92.9,1337.0,0
1731-TVIUK,0,0,0,0,4,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,93.5,362.2,1
2987-BJXIK,0,0,0,0,70,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,84.7,5990.0,0
9769-TSBZE,0,0,0,1,70,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,66.0,4892.0,0
0406-BPDVR,0,1,1,0,54,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,101.5,5372.0,1
0618-XWMSS,1,0,0,1,28,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,74.9,2068.0,1
